,BOD,AmNi,Chla,DO,Ecoli,FC,NitraNi,NitriNi,OrPh,pH,Sal,SDD,Si,SS,Temp,TIN,TKN,ToNi,ToPh,Tur,UnAm,VSS,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,Image_Year,B1_2,B1_3,B2_2,B2_3,B3_2,B3_3,B4_2,B4_3,B5_2,B5_3,B6_2,B6_3,B7_2,B7_3,B8A_2,B8A_3,B11_2,B11_3,B12_2,B12_3,NR_B1B2,NR_B1B3,NR_B1B4,NR_B1B5,NR_B1B6,NR_B1B7,NR_B1B8A,NR_B1B11,NR_B1B12,NR_B2B3,NR_B2B4,NR_B2B5,NR_B2B6,NR_B2B7,NR_B2B8A,NR_B3B4,NR_B3B5,NR_B3B6,NR_B3B7,NR_B3B8A,NR_B4B5,NR_B4B6,NR_B4B7,NR_B4B8A,NR_B5B6,NR_B5B7,NR_B5B8A,NR_B6B7,NR_B6B8A,NR_B7B8A,NR_B11B2,NR_B11B3,NR_B11B4,NR_B11B5,NR_B11B6,NR_B11B7,NR_B11B8A,NR_B11B12,NR_B12B2,NR_B12B3,NR_B12B4,NR_B12B5,NR_B12B6,NR_B12B7,NR_B12B8A,TB_B1B2B3,TB_B2B3B4,TB_B3B4B5,TB_B4B5B6,TB_B5B6B7,TB_B6B7B8A,TB_B7B8AB11,TB_B8AB11B12,LH_B1B2B3,LH_B2B3B4,LH_B3B4B5,LH_B4B5B6,LH_B5B6B7,LH_B6B7B8A,LH_B7B8AB11,LH_B8AB11B12
1330,1.4,0.02,2.2,6.2,1,1.0,0.01,0.01,0.01,8.2,29.9,4.0,0.76,0.6,28.0,0.03,0.15,0.16,0.03,2.2,0.0005,0.6,0.16389978578604608,0.17112538602586588,0.15058163043177442,-0.017472915730014346,-0.027697559954565548,-0.038717242766785426,-0.019885257330603763,-0.03813047241914257,-0.04787114883690341,-0.011447276694856316,2016,0.02686313978071179,0.004402862855599276,0.029283897742501615,0.005011218305527571,0.02267482742349149,0.003414412483188459,0.00030530278410818276,-5.334529818861041e-06,0.000767154827436753,-2.1248316827363855e-05,0.0014990248874621984,-5.803811048132714e-05,0.0003954234591043307,-7.863097238847089e-06,0.0014539329269069926,-5.5439149368710315e-05,0.0022916468909649585,-0.0001097037693990105,0.00013104014372860055,-1.500052783395031e-06,-0.02156733537585158,0.042349578281748325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06385858729567527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.22635679765581143,-0.37807914419712874,-0.06457332901892991,-0.3715161499460073,-0.16592208906279382,0.1641832718130529,-0.15848738126257522,0.3213512291264968,0.0076354950335634575,-0.3144873841497889,-1.0,-1.0,0.4652026669653943,0.26695690855333604,0.10571747437017885,0.4130368342900746,0.11326154409067095,0.614039766152346,-1.0,-1.0,-0.20835404366037782,-0.4151322281721473,-0.5436106308719066,-0.2693041242336462,-0.5382090998712147,0.03879297608713413,0.01393024600512101,-1.0,0.8179857414585923,0.2043404647428291,-0.9326799882481092,1.0,0.0610865025591617,0.012575628459057138,0.05489556510826063,-0.0389558220889219,0.001105663528393374,-0.014525203220407859,0.01863013643659252,-0.015470314116934735,-0.02474368080613311
1604,0.7,0.02,1.1,6.7,1,1.0,0.001,0.001,0.01,8.2,30.1,4.5,0.81,0.7,28.4,0.03,0.54,0.54,0.06,3.6,0.0005,0.6,0.12694746221745504,0.10466692167082776,0.05587593027100445,-0.03775509886616015,-0.045037765463055435,-0.033887282213583926,-0.02516621258050098,-0.03055350618719494,-0.046818870275653866,-0.0023437740323487017,2016,0.016115658163452173,0.0020458419058142657,0.010955164492047195,0.0011466433437801373,0.0031221195836501517,0.00017445133615377333,0.0014254474903935275,-5.38179109283275e-05,0.002028400317905189,-9.135461778300098e-05,0.0011483478958230816,-3.891438922513204e-05,0.0006333382556469658,-1.5938725176975217e-05,0.0009335167403309595,-2.8522209501552027e-05,0.002192006613888505,-0.00010262727329902121,5.493276714712093e-06,-1.2874999316447991e-08,0.09619670493942249,0.3887441917529065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3039125741798908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0879624911627246,0.053987829470254704,0.20007348855611287,0.10542731290355184,0.14127939833696024,0.283054513951127,0.19161285370190648,0.14768083859376416,0.05173394226115165,-0.09668558502878337,-1.0,-1.0,0.1071697533113947,0.019390050574733343,0.16023051109758174,0.3007936760789815,0.21022184960635037,0.904652238896467,-1.0,-1.0,-0.8831002538011058,-0.9010680506666087,-0.8706207174066687,-0.829605585394655,-0.8575095560054045,-0.0936951293043068,0.31497859139494844,-1.0,0.14513585673465465,-0.18386453848533055,-0.3124468920352891,0.32802931670264035,0.026650020168568444,0.006269562030152019,0.008177816814971851,-0.02055559429525916,-0.009345502144935937,0.002233760802171433,0.007574250680005135,-0.0032403553588069753,-0.03212668518684417
1127,0.3,0.03,1.2,6.0,1,1.0,0.001,0.001,0.01,8.2,30.8,7.0,0.74,0.5,27.7,0.03,0.2,0.21,0.03,2.1,0.0005,0.5,0.28786246183352243,0.16448888128598158,0.13896307865501512,0.0841521724509541,0.07810754089899286,0.08149359604367112,0.09423445547428236,0.08887436930296733,0.0487349055806507,0.03629594170982832,2016,0.08286479693285616,0.02385366444442689,0.02705659206671374,0.004450508560464907,0.019310737229279916,0.002683479496478754,0.007081588128215119,0.000595931025392188,0.006100787945287842,0.0004765175439526527,0.00664120619612905,0.0005412157749900665,0.008880132598534504,0.000836814459962323,0.007898653519000222,0.0007019878498438081,0.002375091021954939,0.00011574983670042514,0.0013173953846032551,4.78161060883566e-05,0.2727383977612011,0.3488530302288835,0.5475867630164052,0.5731478519233661,0.5587260893348241,0.5067510298787877,0.528188581748894,0.7104261037152806,0.7760604611012385,0.08411810105273237,0.32310315463843065,0.3560701333061081,0.3374032416588949,0.27154267060492415,0.2984430923081643,0.24566185382830874,0.2803490305645955,0.26068379508078676,0.191805729626338,0.2198440590033518,0.03725281788785574,0.016049769525922086,-0.05651927580330648,-0.02729174844590685,-0.0212157332306141,-0.09357507116466406,-0.06447901087580253,-0.07250327605953992,-0.04332254156043329,0.029272680756023257,-0.5428755271930937,-0.4807093344224606,-0.2665215263584924,-0.23156787127293427,-0.25154777989784016,-0.3182468576337092,-0.2916915575368322,0.14628766226836346,-0.6384593101383387,-0.5858022984007367,-0.397318223490357,-0.36547488097132996,-0.3837153553351135,-0.4438698955518602,-0.420055100668114,-0.36207622943247697,-0.09397422763051674,-0.36609617227806784,-0.07494368074269901,0.050128799593478185,0.14744907363202073,-0.031190737487502635,-0.33636668403631126,-0.06355929841600372,0.0066088809030445325,-0.010743103001424205,-0.004626724134743659,-0.0038503808826952264,0.010201873429413342,-0.0008486434974603815,-0.010576498773721483
1536,0.6,0.01,2.4,6.1,1,1.0,0.001,0.001,0.01,8.0,30.4,4.5,0.99,0.9,27.3,0.02,0.24,0.24,0.04,2.6,0.0005,0.6,0.17109533274897276,0.15279901922373268,0.09166196047229666,-0.020757012978570404,-0.02812670627367946,-0.004983150104172676,0.016722878426687966,-0.0037342533957333275,-0.04057363636590734,-0.005566532636454651,2016,0.029273612888481713,0.005008578537919396,0.02334754027573463,0.0035674812554188483,0.008401914997624875,0.0007701360004038878,0.0004308535877925402,-8.94323351367338e-06,0.0007911116058058395,-2.2251363766199736e-05,2.4831784960716154e-05,-1.2374051181378619e-07,0.0002796546628737858,4.676630928694729e-06,1.3944648423545888e-05,-5.207285072793362e-08,0.0016462199679528789,-6.679313035801575e-05,3.0986285592714765e-05,-1.724861700343513e-07,0.056488522920529076,0.3023070123111095,1.0,1.0,1.0,0.8219248461370176,1.0,1.0,1.0,0.2500892323488837,1.0,1.0,1.0,0.8027053889973197,1.0,1.0,1.0,1.0,0.691416648369542,1.0,-0.15075966820527606,0.6128113028535147,1.0,0.6950542827257548,0.6989929495734082,1.0,0.765590651726772,-1.0,0.14326475864663313,1.0,-1.0,-1.0,0.32311126001670554,0.18117711810443957,0.7812334674902752,1.0,0.8314407020590613,0.7587120829067752,-1.0,-1.0,-0.5770681717528686,-0.6695756883865284,0.05529858542905192,-1.0,0.19700262261492818,-0.06414960788518535,0.09060656996201179,-1.0,0.06290275235995944,1.0,0.9726781324552075,-1.0,1.0,0.013612818927783654,0.008285354129485223,-0.025675456152056783,-0.015782420161454508,0.003018742521906013,0.021276408063157507,-0.01477597799776251,-0.03580915803859863
3597,0.4,0.1,1.1,7.1,2,4.0,0.17,0.03,0.02,7.6,31.1,2.5,1.1,2.6,18.5,0.3,0.26,0.46,0.04,4.4,0.0005,0.6,0.28417557744400745,0.3520595875706749,0.34314550873722155,0.026647551931971422,-0.01364293840638772,-0.05361778568719286,-0.03949730508343964,-0.050057843384372434,-0.04968742977960082,-0.011206811018166262,2017,0.08075575881563508,0.022948814393362094,0.12394595320043371,0.04363636116479886,0.11774884016652659,0.04040498566216055,0.0007100920239671138,1.892221408514236e-05,0.0001861297683604891,-2.539356965337367e-06,0.0028748669419977435,-0.0001541439995752305,0.0015600371088543069,-6.161726162990569e-05,0.0025057876842943592,-0.0001254343274548963,0.0024688406781027622,-0.0001226703478302531,0.00012559261319689273,-1.407492681375231e-06,-0.10669641330670696,-0.0940027883522762,0.8285355920232182,1.0,1.0,1.0,1.0,1.0,1.0,0.012822228836920718,0.8592709291566697,1.0,1.0,1.0,1.0,0.8558785722817572,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.5943267459503959,-0.48653082822251686,-0.5716555425896943,0.151645458183956,0.03433731084827144,-0.11792217959114283,-1.0,-1.0,1.0,0.5691501945379139,-0.03804605498214569,0.11425861961478034,-0.003713595572220093,0.631925421145009,-1.0,-1.0,-1.0,-0.0980342838312215,-0.6542420134411794,-0.5579526129315043,-0.6341508451338992,0.2328321141037795,-0.001966252523115259,0.4722187126387904,-1.0,1.0,-0.3337684445039758,0.26539515394618224,-0.0016689768408147717,0.04419523430802589,0.12125073542202805,-0.05813390887367098,0.0025176897251951366,-0.02837352890007671,0.012895860451582992,-0.009550151088012339,-0.021474129121887703
3941,0.4,0.22,0.7,6.1,54,110.0,0.18,0.03,0.03,7.8,30.6,3.0,1.1,4.6,18.8,0.43,0.41,0.62,0.08,4.7,0.0005,0.7,0.3066080954429039,0.4106431704011564,0.477115731719597,0.11618477683296316,0.05117245065063934,-0.004437646040757925,0.0014545585746961378,-0.0022936941783793336,-0.004637944343868054,0.02809934172681542,2017,0.09400852419112488,0.028823774557638956,0.16862781339711316,0.06924585991120515,0.22763942145432645,0.10861034913540668,0.013498902367725453,0.0015683669590841397,0.002618619705592119,0.00013400118765720444,1.9692702383054486e-05,-8.738924276198588e-08,2.11574064722206e-06,3.0774687002500035e-09,5.261032983931247e-06,-1.2067200727504754e-08,2.151052773681767e-05,-9.97646304505904e-08,0.0007895730054803502,2.2186481699261066e-05,-0.14504690324362712,-0.2175608682130054,0.450393871554419,0.7139450358082907,1.0,0.9905567354190682,1.0,1.0,0.8320961018110442,-0.07487681752291679,0.5589270560039927,0.7783857958979693,1.0,0.9929407105527566,1.0,0.6083442533484011,0.8062706970992717,1.0,0.9939212332892556,1.0,0.3884644073031962,1.0,0.9752708807873556,1.0,1.0,0.9447219746625506,1.0,1.0,0.318502971560302,-1.0,-1.0,-1.0,-1.0,-1.0,0.022070002569687754,1.0,0.3381956745096776,-1.0,-0.8719096465463121,-0.8887628528771683,-0.6104998664122062,-0.29106329290450117,1.0,0.9015657114724891,1.0,0.3942351100013396,0.039418791049160885,-0.333186488649758,0.04852470684953784,0.35620170218210284,1.0,-1.0,-1.0,0.035540554402657826,0.1842559187457179,-0.052489268595319716,-0.0006803673163392338,-0.033300786144499675,0.005154685174795827,-0.0031441593560715252,-0.019433164693315203
5681,0.5,0.17,0.9,6.1,40,59.0,0.18,0.03,0.01,7.8,30.6,2.5,1.2,6.3,18.9,0.38,0.4,0.61,0.04,5.1,0.0005,0.8,0.33541642273856914,0.4553067271516487,0.48789510894509175,0.13211664402144263,0.0740770351362363,0.02108430053682183,0.022031616365245775,0.0033921832826778408,-0.0010767404804351765,0.03520663717731195,2017,0.11250417664273853,0.03773574847265544,0.2073042157895459,0.09438700401587728,0.23804163733254294,0.11613935057982906,0.01745480762748859,0.002306070605783672,0.0054874071345751875,0.0004064908511147599,0.0004445477291270253,9.372977923875865e-06,0.00048539211966536547,1.06939729671808e-05,1.1506907423279012e-05,3.903353899656861e-08,1.1593700622077747e-06,-1.24834067778376e-09,0.0012395073013348838,4.363888383672633e-05,-0.151621088151681,-0.18520168895813444,0.43483508049171166,0.6382016185524316,0.8817152439798304,0.8767282852048488,0.9799758139410125,1.0,0.8100137795780832,-0.03455080402335071,0.5501825412305126,0.7201386199830121,0.9114832173094175,0.9076897271527654,0.9852095428809026,0.5738253560861976,0.7363675907554736,0.9171506739013927,0.9135890892879266,0.9861906329093277,0.2814810285276626,0.7247497318294512,0.7141503081516665,0.9499341356550179,0.5568725388794397,0.5415268860596587,0.9124250030680665,-0.021971371514043263,0.7228210303658575,0.733148991916723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8564498350601484,-0.8653927751597537,-0.5791782598920968,-0.35568348991238524,0.25088117579793345,0.2301785955483477,0.8242338370834902,0.38302060458349724,0.01938160764497852,-0.4088643557056318,-0.12503815304940566,-0.7475149829145622,0.006917808644695268,0.26854561778301467,1.0,0.058638182603621775,0.16186441504552548,-0.05611710113102969,0.0011776409732580928,-0.029639021048328978,0.007033404163849477,-0.016348157071267043,-0.02235705066990729
5541,0.6,0.16,1.6,6.1,62,110.0,0.15,0.03,0.02,7.7,30.9,3.0,1.2,3.0,18.6,0.34,0.36,0.54,0.03,4.1,0.0005,0.6,0.3345709900865219,0.44413121972338343,0.45475768468827227,0.08474383717249998,0.02248937997204952,-0.03101399318250597,-0.02835905769677189,-0.044227788403473176,-0.04334969769118819,-0.013076915671027567,2017,0.11193774740747554,0.037451122978174094,0.1972525403329803,0.08760601133162242,0.20680455178303805,0.0940459591518503,0.007181517938719188,0.0006085893868502066,0.0005057722115272221,1.1374503444339504e-05,0.0009618677731245267,-2.9831360558156268e-05,0.000804236153448837,-2.280737947748546e-05,0.0019560972670623965,-8.651385602424783e-05,0.0018791962899174066,-8.146259107032201e-05,0.00017100572346716636,-2.236227425043194e-06,-0.14069592747605925,-0.15226444755227117,0.5957985186145041,0.8740303777293436,1.0,1.0,1.0,1.0,1.0,-0.011821777877928211,0.679531730348996,0.9036074275900869,1.0,1.0,1.0,0.6858439365278765,0.9057537211337016,1.0,1.0,1.0,0.5805519862052815,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.04471617082861904,-0.17561778764990751,-0.2186171676998611,-1.0,-1.0,-1.0,1.0,0.16588343536678765,0.2090489496479705,-0.010026443455294767,0.5364982978126382,-1.0,-1.0,-1.0,-1.0,-0.4068203168835539,-0.3688133953097941,-0.5436006211976412,0.33529987884223805,0.00445867267204225,-0.21592716771637532,1.0,-1.0,-0.13350567047748357,0.5484553080602251,-0.0059891254543924825,0.0612801044549618,0.15438141798524221,-0.05699197168678338,-0.0005169476777806131,-0.030686766508289467,0.007200481041746798,-0.014382355277992535,-0.016636928295769335
4735,0.5,0.2,0.5,5.4,590,2100.0,0.18,0.03,0.02,7.7,30.4,2.5,1.2,6.8,19.1,0.41,0.42,0.63,0.04,5.8,0.0005,1.1,0.27655823653114026,0.3906121369281402,0.4499790192502642,0.13393632154823037,0.06805936897970358,0.0021361672088454527,0.011446252232759956,-0.0075937057564959085,-0.0381006033986169,-0.00043905851541436465,2017,0.07648445819321412,0.021152406879955017,0.15257784151556814,0.05959875672227917,0.20248111776542962,0.09111225478878526,0.01793893822987096,0.0024026753989898394,0.004632077705915437,0.0003152562857295576,4.5632103441465715e-06,9.74778030423028e-09,0.00013101669017596227,1.4996500824554276e-06,5.7664367116239096e-05,-4.378862365152782e-07,0.0014516559793386976,-5.530896874001453e-05,1.9277237995786588e-07,-8.463835495719442e-11,-0.1709516863070974,-0.23869496208092814,0.34743923439621677,0.6050151362475182,0.9846701822485215,0.920513376149888,1.0,1.0,1.0,-0.07062515693363323,0.4893271750820946,0.7032326268230052,0.9891219532390373,0.9430617415711762,1.0,0.5412474645208853,0.7372419862078228,0.9905503408298422,0.9503874064115664,1.0,0.32613048524130117,0.9686025113767256,0.8425361178430777,1.0,0.9391366652401489,0.7120643280763246,1.0,-0.6854511498441896,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6676301317646145,0.9772152378298621,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8906830822984048,0.47508364073476483,0.04523812657612204,-0.3568971224309114,-0.015437695110833064,-1.0,-1.0,-1.0,0.04629507914570196,0.0443891415269245,0.16203720847408792,-0.03948019233369682,0.004416463079145158,-0.04051988015363983,0.01265716132399193,-0.014127210514318861,-0.03452969929842722
5749,0.5,0.2,0.2,5.8,36,88.0,0.17,0.03,0.02,7.8,30.4,2.5,1.2,4.4,18.8,0.4,0.5,0.7,0.04,5.6,0.0005,0.8,0.3010340596202454,0.43218602431755193,0.4865360801712529,0.1346228894785788,0.08032645804292576,0.028853541531624092,0.035086816505640335,0.015020827982205779,-0.0021491790750504947,0.03568007527400814,2017,0.09062150505144545,0.027280159554533195,0.18678475961541158,0.08072576266129436,0.23671735730840782,0.11517153513333062,0.018123322371561647,0.002439814024611398,0.006452339861721913,0.0005182936071813026,0.0008325268589171564,2.4021348299958722e-05,0.001231084692500475,4.3194842708666826e-05,0.00022562527327101614,3.3890784182421046e-06,4.6189706966349e-06,-9.926995169479133e-09,0.0012730677715588872,4.542315391813489e-05,-0.17887121148257146,-0.2355371428887812,0.3819775410122471,0.5787374186759813,0.8250704698759449,0.7912250086335046,0.9049479785226439,1.0,0.7880690379379909,-0.05915831957035844,0.5249796317529338,0.6865385300550483,0.8748326882597177,0.8498230008667824,0.9328238022071385,0.5665428785340723,0.7165928152670555,0.8880321204905511,0.8654705660768798,0.9401031957170852,0.2526010525815668,0.647000593867586,0.5865078393465255,0.7992454579839997,0.4714500523161767,0.3919795336735595,0.684923848210077,-0.09748576900966822,0.31528005308561824,0.40045762934040274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8474774072959922,-0.8633513157263932,-0.58098116112255,-0.3848609340556893,0.10578259952397798,0.008383281410960862,0.40747296330012345,0.4904598923220605,0.03479630522728201,-0.43157889965052787,-0.1448748130951255,-0.7792288044514192,0.09248409815178747,0.08182675425743455,1.0,0.05663405900587619,0.17337530978929022,-0.05776139535836822,0.0021138874693894735,-0.03117307735995565,0.010991728435016142,-0.016373906736715516,-0.028785961194911187
5609,0.3,0.18,1.4,5.9,18,36.0,0.16,0.03,0.02,7.7,30.6,2.5,1.1,3.6,18.9,0.37,0.42,0.61,0.04,4.2,0.0005,0.6,0.29819839614704347,0.4045072414154482,0.41844807820219687,0.06685770337669499,0.007480002116633643,-0.049456313572487864,-0.04078347083549123,-0.05245468495896524,-0.042941324137272106,-0.003064876548280829,2017,0.08892228346466907,0.026516482310897076,0.1636261083575357,0.06618794571525197,0.17509879415111188,0.07326975390805482,0.004469952500806132,0.0002988507584068123,5.595043166484378e-05,4.185093472795975e-07,0.002445926952180247,-0.00012096653032242585,0.0016632914933893636,-6.783480011156575e-05,0.0027514939741442946,-0.0001443287495802302,0.001843957318662268,-7.91819689159716e-05,9.393468256201808e-06,-2.8789820565453335e-08,-0.15128503257375772,-0.16779498170886506,0.6337127172293833,0.9510596616632268,1.0,1.0,1.0,1.0,1.0,-0.016939968008501068,0.7163229717637272,0.9636881858161166,1.0,1.0,1.0,0.7244718447030224,0.9648766894587723,1.0,1.0,1.0,0.798756174487927,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.09610885923426227,-0.02942147000504544,-0.12517637252717878,-1.0,-1.0,-1.0,1.0,-0.07051034633245368,0.02577316913684715,-0.09972493516050417,0.8667624579900041,-1.0,-1.0,-1.0,-1.0,-0.8832899048466584,-0.8602056072281931,-0.8895929122970172,0.3687902022486897,0.005506459108951477,-0.09400385551503736,1.0,-1.0,-0.22554844120105386,0.23427341203669613,-0.012944558416990652,0.05800341743428327,0.14900065200224996,-0.053992802487680236,0.0026564411128361803,-0.03527962910803984,0.009704282493944855,-0.011457255271302272,-0.018256757869597344
2260,0.5,0.01,1.3,7.7,1,1.0,0.15,0.02,0.02,7.9,31.1,4.1,1.3,6.7,16.9,0.18,0.19,0.36,0.05,5.9,0.0005,1.3,0.124758911819428,0.18286916788985616,0.17150931755293441,0.01960053188367972,0.018916973717522073,0.01515234836286205,0.01827057350638394,0.02191593577650844,-0.005368020024267066,0.04700495483640475,2017,0.015564786078367811,0.0019418457738393502,0.0334411325647284,0.006115352085406253,0.029415446007473298,0.005045023070256934,0.0003841808501231453,7.530149001937889e-06,0.0003578518946294209,6.769474885470233e-06,0.00022959366090952827,3.4788831320059954e-06,0.0003338138562521787,6.098970598104913e-06,0.00048030824096004254,1.0526404561808032e-05,2.8815638980932193e-05,-1.5468292706169463e-07,0.0022094657791724504,0.00010385583916258287,-0.18889776292640037,-0.15779756686211716,0.7284482209007326,0.736671555608306,0.7834005877279627,0.7445201810694521,0.7011629991682963,1.0,0.45267935856859026,0.03205569977739417,0.806385529236196,0.812504728354146,0.8469626063914752,0.8183295515887993,0.7859616213861549,0.7948768005263834,0.8013197275301142,0.8376490610589823,0.8074551165099655,0.7733911637775538,0.017746688304143964,0.12799467236274048,0.03511802371748898,-0.055770734441578075,0.11049898045454673,0.017382168478231735,-0.0734447311285715,-0.0932960067261838,-0.1824629213539111,-0.0907110952201153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5910374401525894,-0.5697767992687143,0.4114439260521371,0.4260794812139873,0.5124515516934208,0.4402014362737095,0.3640263327530996,0.4368460783042041,-0.007099246544574504,-0.8548284684109021,-0.027934178593433272,-0.23996192422052492,0.24685126765575874,-0.048870031896847854,1.0,0.03933017855354952,0.05394760406554884,-0.0414108815125768,0.001688806378278443,-0.0034745739778672706,0.0007915510732275323,0.0059892131401527715,-0.04139061180049079
2466,0.9,0.02,0.8,6.9,1,1.0,0.07,0.01,0.01,7.9,31.1,3.0,1.2,7.1,17.2,0.1,0.64,0.72,0.05,2.8,0.0005,1.4,0.10624419579636857,0.2032886326047872,0.20810868513282663,-0.0022383019060244927,0.0013782478934964903,0.04109138415980733,0.05431307288045355,0.046109746717849516,-0.027786008106175233,0.00488626023732181,2017,0.0112878291404171,0.001199266329310429,0.04132626814632415,0.008401160542125008,0.043309224827713974,0.009013025833017524,5.009995422512877e-06,-1.1213882303384556e-08,1.8995672559275128e-06,2.618074569037003e-09,0.0016885018521688646,6.938287826201702e-05,0.0029499098857174587,0.0001602186706137427,0.002126108742384234,9.80343356059426e-05,0.0007720622464764357,-2.1452527839066103e-05,2.387553910683219e-05,1.16662097382336e-07,-0.3135190451677993,-0.3240450319251313,1.0,0.9743873518154229,0.44220691061819933,0.32344298918315956,0.39470228394586604,1.0,0.9120626260034336,-0.011716295464798415,1.0,0.9865317936136907,0.6637091305269064,0.5783174433713878,0.6302321864072807,1.0,0.9868416814969236,0.670213701974906,0.586062731294522,0.6372430875119736,1.0,-1.0,-1.0,-1.0,-0.9350948983138518,-0.9505040327884924,-0.9419538388691109,-0.1385856503021304,-0.05754928299132895,0.0816878693051818,-1.0,-1.0,0.850900693130666,1.0,-1.0,-1.0,-1.0,1.0,-0.9530562002880164,-0.9541185333874442,1.0,0.5599820880697118,-0.7874506055544285,-0.8349217810409878,-0.8083669475683797,0.9350665925447594,-0.0002550158275413291,0.6223787603175672,-1.0,1.0,0.27316466424473973,0.0910162684781405,0.28182348972306404,0.05612451374163632,0.08703082633236411,-0.06064563593450861,-0.019492616102255986,0.01596033018241985,0.011495372000679707,-6.290942632403151e-05,-0.05071726619912426
2604,0.7,0.02,1.0,7.5,1,1.0,0.07,0.01,0.01,7.9,31.1,3.1,1.1,6.4,17.4,0.11,0.5,0.58,0.03,5.5,0.0005,1.4,0.04611804238206456,0.07507207328257233,0.03382575076362164,-0.010408009051148984,-0.020325961123963114,0.00983336838748048,0.0115925688778631,0.000849731375419011,-0.016991264369072875,0.0342314619668918,2017,0.0021268738331539027,9.80872575786958e-05,0.00563581618694391,0.0004230924057933606,0.0011441814147226499,3.870279536277636e-05,0.00010832665240879916,-1.1274647787514516e-06,0.00041314469561285985,-8.397563021598564e-06,9.669513384390046e-05,9.508388723638047e-07,0.0001343876531880001,1.5578981259162699e-06,7.220434103714843e-07,6.135429402071947e-10,0.00028870306485972546,-4.905430099193188e-06,0.00117179298839076,4.011218711516878e-05,-0.23891412877788445,0.1537616759820486,1.0,1.0,0.6485032905431979,0.5982517382929681,0.9638164082544527,1.0,0.14793595195745785,0.3787616775653312,1.0,1.0,0.7683689479952652,0.7324729303929349,0.9776156170352684,1.0,1.0,0.5495388556307028,0.48952013331314276,0.9509894990349791,-0.3227032503872714,1.0,-1.0,1.0,1.0,1.0,1.0,-0.08210611599372705,0.8409204455115215,0.8634124947764601,-1.0,-1.0,0.24027116401799042,-0.0893607901132025,1.0,1.0,1.0,-1.0,-0.3736440108956197,0.005961325581708111,1.0,1.0,0.5536863158941095,0.4940397575613973,0.9515563015700402,0.28288323116292774,0.16905461849101447,-1.0,-0.4610049227066384,-1.0,0.013113390599157268,1.0,1.0,0.03389196001218997,-0.007054289585462163,-0.005020451206519595,-0.02071335337341651,0.015836912202931833,0.004849571622531764,-0.007908648474331936,-0.036610346152527534
2534,0.9,0.03,1.3,7.5,3,12.0,0.05,0.01,0.01,7.8,30.9,3.0,1.1,7.6,17.4,0.09,0.72,0.78,0.05,3.8,0.0005,1.6,0.1045349534146171,0.17227172979784375,0.17239544192010015,0.005066456163661735,0.0007433864112778907,0.02820049191328894,0.0440472614623266,0.02046888583058272,-0.0348220693711878,0.0008798227179580461,2017,0.010927556485396167,0.0011423116081364854,0.029677548887541285,0.005112602683016811,0.02972018839482662,0.005123625012274767,2.566897805830598e-05,1.3005075209840218e-07,5.526233564726213e-07,4.1081269375652447e-10,0.0007952677441514748,2.2426941587843202e-05,0.0019401612423305618,8.545878952000664e-05,0.00041897528714543,8.575957318415419e-06,0.0012125765152918154,-4.2224423533364766e-05,7.740880150350836e-07,6.810602213269162e-10,-0.24470787914913097,-0.24504528808931267,0.9075476094120267,0.9858776950224089,0.5750872445016746,0.4070991403808768,0.6725078852909115,1.0,0.9833074119163042,-0.00035893213049497064,0.9428610805259786,0.9914066882990806,0.7186593566671396,0.5927564084343363,0.7876017385972917,0.9429009131721291,0.9914128284401338,0.718832865907325,0.59298917659053,0.7877379806903121,0.7440941293368467,-0.69540601368407,-0.7936846808362624,-0.6031808647948643,-0.9486325638228706,-0.9668061773352479,-0.9299097802628723,-0.21933927089262445,0.15885976852621186,0.36546471885086157,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.9898375416775109,-0.989844797296419,-0.7040762011086906,0.08405343724525352,-0.9394901513883436,-0.9608333042746565,-0.917576024239819,0.6484474086377804,2.1104581908412596e-05,-0.14241499809283967,-1.0,1.0,0.26113155181220676,0.910658074427236,0.0682496588013274,0.04047658014598132,0.0670058215759292,-0.043029221422463654,-0.01666122215218502,0.008025879517566115,0.0185064420414886,-0.015758200144019355,-0.044276727262974006
